word,count,user_name,total_count,rank
use,12,Maxime Bernier,109,445.0
personne,40,Jagmeet Singh,109,440.0
personne,27,Justin Trudeau,109,440.0
personne,27,Andrew Scheer,109,440.0
personne,14,Maxime Bernier,109,440.0
personne,1,Elizabeth May,109,440.0
parler,50,Andrew Scheer,109,439.0
parler,30,Jagmeet Singh,109,439.0
parler,23,Justin Trudeau,109,439.0
parler,6,Maxime Bernier,109,439.0
media,61,Maxime Bernier,109,441.0
media,20,Andrew Scheer,109,441.0
media,16,Elizabeth May,109,441.0
media,8,Jagmeet Singh,109,441.0
media,4,Justin Trudeau,109,441.0
kids,40,Jagmeet Singh,109,438.0
kids,33,Justin Trudeau,109,438.0
kids,23,Andrew Scheer,109,438.0
kids,10,Maxime Bernier,109,438.0
kids,3,Elizabeth May,109,438.0
dargent,94,Andrew Scheer,109,443.0
dargent,7,Maxime Bernier,109,443.0
dargent,5,Justin Trudeau,109,443.0
dargent,3,Jagmeet Singh,109,443.0
coronavirus,37,Maxime Bernier,109,444.0
coronavirus,34,Justin Trudeau,109,444.0
coronavirus,29,Elizabeth May,109,444.0
coronavirus,5,Jagmeet Singh,109,444.0
coronavirus,4,Andrew Scheer,109,444.0
comment,48,Andrew Scheer,109,437.0
comment,24,Maxime Bernier,109,437.0
comment,17,Justin Trudeau,109,437.0
comment,17,Jagmeet Singh,109,437.0
comment,3,Elizabeth May,109,437.0
vision,46,Andrew Scheer,108,449.0
vision,41,Jagmeet Singh,108,449.0
vision,11,Maxime Bernier,108,449.0
vision,9,Elizabeth May,108,449.0
vision,1,Justin Trudeau,108,449.0
ready,33,Jagmeet Singh,108,447.0
ready,27,Andrew Scheer,108,447.0
ready,23,Justin Trudeau,108,447.0
ready,14,Maxime Bernier,108,447.0
ready,11,Elizabeth May,108,447.0
ensure,39,Andrew Scheer,108,446.0
ensure,34,Jagmeet Singh,108,446.0
ensure,19,Elizabeth May,108,446.0
ensure,12,Justin Trudeau,108,446.0
ensure,4,Maxime Bernier,108,446.0
avez,60,Justin Trudeau,108,448.0
avez,19,Jagmeet Singh,108,448.0
avez,15,Maxime Bernier,108,448.0
avez,14,Andrew Scheer,108,448.0
strong,40,Andrew Scheer,107,450.0
strong,28,Justin Trudeau,107,450.0
strong,23,Jagmeet Singh,107,450.0
strong,9,Elizabeth May,107,450.0
strong,7,Maxime Bernier,107,450.0
jours,30,Andrew Scheer,107,451.0
jours,29,Justin Trudeau,107,451.0
jours,26,Maxime Bernier,107,451.0
jours,22,Jagmeet Singh,107,451.0
hope,26,Elizabeth May,107,455.0
hope,25,Jagmeet Singh,107,455.0
hope,22,Justin Trudeau,107,455.0
hope,20,Maxime Bernier,107,455.0
hope,14,Andrew Scheer,107,455.0
ever,27,Justin Trudeau,107,452.0
ever,24,Andrew Scheer,107,452.0
ever,22,Elizabeth May,107,452.0
ever,19,Jagmeet Singh,107,452.0
ever,15,Maxime Bernier,107,452.0
climatiques,43,Jagmeet Singh,107,456.0
climatiques,39,Maxime Bernier,107,456.0
climatiques,15,Justin Trudeau,107,456.0
climatiques,9,Andrew Scheer,107,456.0
climatiques,1,Elizabeth May,107,456.0
cela,45,Jagmeet Singh,107,453.0
cela,26,Andrew Scheer,107,453.0
cela,23,Maxime Bernier,107,453.0
cela,12,Justin Trudeau,107,453.0
cela,1,Elizabeth May,107,453.0
act,48,Jagmeet Singh,107,454.0
act,25,Elizabeth May,107,454.0
act,21,Andrew Scheer,107,454.0
act,8,Justin Trudeau,107,454.0
act,5,Maxime Bernier,107,454.0
taxe,88,Andrew Scheer,106,465.0
taxe,14,Maxime Bernier,106,465.0
taxe,4,Jagmeet Singh,106,465.0
since,29,Justin Trudeau,106,463.0
since,24,Andrew Scheer,106,463.0
since,22,Maxime Bernier,106,463.0
since,18,Elizabeth May,106,463.0
since,13,Jagmeet Singh,106,463.0
question,31,Jagmeet Singh,106,458.0
question,25,Maxime Bernier,106,458.0
question,20,Andrew Scheer,106,458.0
question,19,Elizabeth May,106,458.0
question,11,Justin Trudeau,106,458.0
quebec,34,Jagmeet Singh,106,457.0
quebec,28,Maxime Bernier,106,457.0
quebec,20,Justin Trudeau,106,457.0
quebec,14,Andrew Scheer,106,457.0
quebec,10,Elizabeth May,106,457.0
pattyhajdu,100,Justin Trudeau,106,459.0
pattyhajdu,4,Elizabeth May,106,459.0
pattyhajdu,2,Jagmeet Singh,106,459.0
ones,37,Jagmeet Singh,106,464.0
ones,30,Justin Trudeau,106,464.0
ones,24,Andrew Scheer,106,464.0
ones,8,Elizabeth May,106,464.0
ones,7,Maxime Bernier,106,464.0
na,34,Andrew Scheer,106,461.0
na,32,Maxime Bernier,106,461.0
na,28,Jagmeet Singh,106,461.0
na,9,Justin Trudeau,106,461.0
na,3,Elizabeth May,106,461.0
loved,36,Jagmeet Singh,106,462.0
loved,31,Justin Trudeau,106,462.0
loved,26,Andrew Scheer,106,462.0
loved,13,Elizabeth May,106,462.0
democrats,106,Jagmeet Singh,106,460.0
soins,75,Jagmeet Singh,105,467.0
soins,13,Justin Trudeau,105,467.0
soins,9,Maxime Bernier,105,467.0
soins,8,Andrew Scheer,105,467.0
message,28,Justin Trudeau,105,468.0
message,27,Maxime Bernier,105,468.0
message,20,Jagmeet Singh,105,468.0
message,19,Andrew Scheer,105,468.0
message,11,Elizabeth May,105,468.0
love,52,Jagmeet Singh,105,470.0
love,30,Elizabeth May,105,470.0
love,11,Maxime Bernier,105,470.0
love,10,Justin Trudeau,105,470.0
love,2,Andrew Scheer,105,470.0
local,30,Jagmeet Singh,105,469.0
local,27,Elizabeth May,105,469.0
local,20,Andrew Scheer,105,469.0
local,15,Maxime Bernier,105,469.0
local,13,Justin Trudeau,105,469.0
companies,62,Jagmeet Singh,105,471.0
companies,16,Justin Trudeau,105,471.0
companies,13,Elizabeth May,105,471.0
companies,8,Andrew Scheer,105,471.0
companies,6,Maxime Bernier,105,471.0
calling,37,Jagmeet Singh,105,466.0
calling,33,Elizabeth May,105,466.0
calling,21,Andrew Scheer,105,466.0
calling,12,Maxime Bernier,105,466.0
calling,2,Justin Trudeau,105,466.0
things,40,Jagmeet Singh,104,474.0
things,26,Justin Trudeau,104,474.0
things,14,Maxime Bernier,104,474.0
things,13,Elizabeth May,104,474.0
things,11,Andrew Scheer,104,474.0
talk,31,Justin Trudeau,104,472.0
talk,30,Andrew Scheer,104,472.0
talk,23,Jagmeet Singh,104,472.0
talk,13,Maxime Bernier,104,472.0
talk,7,Elizabeth May,104,472.0
job,32,Jagmeet Singh,104,473.0
job,29,Justin Trudeau,104,473.0
job,18,Andrew Scheer,104,473.0
job,14,Maxime Bernier,104,473.0
job,11,Elizabeth May,104,473.0
nom,59,Andrew Scheer,103,476.0
nom,28,Jagmeet Singh,103,476.0
nom,11,Justin Trudeau,103,476.0
nom,5,Maxime Bernier,103,476.0
election,36,Jagmeet Singh,103,475.0
election,31,Maxime Bernier,103,475.0
election,25,Andrew Scheer,103,475.0
election,11,Elizabeth May,103,475.0
create,32,Andrew Scheer,103,477.0
create,22,Jagmeet Singh,103,477.0
create,19,Justin Trudeau,103,477.0
create,16,Maxime Bernier,103,477.0
create,14,Elizabeth May,103,477.0
travailler,45,Justin Trudeau,102,478.0
travailler,33,Jagmeet Singh,102,478.0
travailler,22,Andrew Scheer,102,478.0
travailler,2,Maxime Bernier,102,478.0
tonight,36,Jagmeet Singh,102,481.0
tonight,25,Andrew Scheer,102,481.0
tonight,19,Elizabeth May,102,481.0
tonight,16,Justin Trudeau,102,481.0
tonight,6,Maxime Bernier,102,481.0
parents,30,Justin Trudeau,102,479.0
parents,30,Jagmeet Singh,102,479.0
parents,27,Andrew Scheer,102,479.0
parents,10,Maxime Bernier,102,479.0
parents,5,Elizabeth May,102,479.0
month,31,Justin Trudeau,102,480.0
month,27,Andrew Scheer,102,480.0
month,21,Elizabeth May,102,480.0
month,15,Jagmeet Singh,102,480.0
month,8,Maxime Bernier,102,480.0
durant,45,Andrew Scheer,102,483.0
durant,29,Justin Trudeau,102,483.0
durant,15,Jagmeet Singh,102,483.0
durant,13,Maxime Bernier,102,483.0
campagne,45,Maxime Bernier,102,482.0
campagne,30,Andrew Scheer,102,482.0
campagne,25,Jagmeet Singh,102,482.0
campagne,1,Justin Trudeau,102,482.0
campagne,1,Elizabeth May,102,482.0
via,76,Elizabeth May,101,485.0
via,12,Maxime Bernier,101,485.0
via,9,Justin Trudeau,101,485.0
via,2,Andrew Scheer,101,485.0
via,2,Jagmeet Singh,101,485.0
veulent,44,Maxime Bernier,101,491.0
veulent,32,Jagmeet Singh,101,491.0
veulent,19,Andrew Scheer,101,491.0
veulent,5,Justin Trudeau,101,491.0
veulent,1,Elizabeth May,101,491.0
looking,30,Elizabeth May,101,492.0
looking,25,Justin Trudeau,101,492.0
looking,25,Andrew Scheer,101,492.0
looking,14,Jagmeet Singh,101,492.0
looking,7,Maxime Bernier,101,492.0
history,33,Andrew Scheer,101,484.0
history,25,Elizabeth May,101,484.0
history,21,Jagmeet Singh,101,484.0
history,17,Justin Trudeau,101,484.0
history,5,Maxime Bernier,101,484.0
helping,47,Justin Trudeau,101,488.0
helping,27,Andrew Scheer,101,488.0
helping,14,Jagmeet Singh,101,488.0
helping,7,Elizabeth May,101,488.0
helping,6,Maxime Bernier,101,488.0
hear,30,Jagmeet Singh,101,487.0
hear,24,Maxime Bernier,101,487.0
hear,23,Andrew Scheer,101,487.0
hear,20,Elizabeth May,101,487.0
hear,4,Justin Trudeau,101,487.0
coming,24,Maxime Bernier,101,490.0
coming,23,Justin Trudeau,101,490.0
coming,20,Elizabeth May,101,490.0
coming,19,Jagmeet Singh,101,490.0
coming,15,Andrew Scheer,101,490.0
black,54,Elizabeth May,101,486.0
black,22,Jagmeet Singh,101,486.0
black,9,Justin Trudeau,101,486.0
black,9,Andrew Scheer,101,486.0
black,7,Maxime Bernier,101,486.0
benefit,72,Justin Trudeau,101,489.0
benefit,12,Maxime Bernier,101,489.0
benefit,6,Andrew Scheer,101,489.0
benefit,6,Jagmeet Singh,101,489.0
benefit,5,Elizabeth May,101,489.0
weeks,27,Justin Trudeau,100,496.0
weeks,23,Jagmeet Singh,100,496.0
weeks,23,Maxime Bernier,100,496.0
weeks,14,Andrew Scheer,100,496.0
weeks,13,Elizabeth May,100,496.0
think,34,Elizabeth May,100,500.0
think,25,Maxime Bernier,100,500.0
think,17,Justin Trudeau,100,500.0
think,12,Andrew Scheer,100,500.0
think,12,Jagmeet Singh,100,500.0
soutenir,58,Justin Trudeau,100,497.0
soutenir,23,Andrew Scheer,100,497.0
soutenir,16,Jagmeet Singh,100,497.0
soutenir,3,Maxime Bernier,100,497.0
seniors,40,Justin Trudeau,100,495.0
seniors,29,Jagmeet Singh,100,495.0
seniors,15,Elizabeth May,100,495.0
seniors,10,Andrew Scheer,100,495.0
seniors,6,Maxime Bernier,100,495.0
politiques,62,Maxime Bernier,100,499.0
politiques,24,Andrew Scheer,100,499.0
politiques,10,Jagmeet Singh,100,499.0
politiques,2,Justin Trudeau,100,499.0
politiques,2,Elizabeth May,100,499.0
gpc,100,Elizabeth May,100,494.0
bring,27,Maxime Bernier,100,493.0
bring,26,Elizabeth May,100,493.0
bring,17,Andrew Scheer,100,493.0
bring,16,Jagmeet Singh,100,493.0
bring,14,Justin Trudeau,100,493.0
believe,40,Maxime Bernier,100,498.0
believe,32,Jagmeet Singh,100,498.0
believe,14,Andrew Scheer,100,498.0
believe,10,Elizabeth May,100,498.0
believe,4,Justin Trudeau,100,498.0
wage,55,Justin Trudeau,99,502.0
wage,29,Jagmeet Singh,99,502.0
wage,7,Andrew Scheer,99,502.0
wage,6,Elizabeth May,99,502.0
wage,2,Maxime Bernier,99,502.0
todays,33,Justin Trudeau,99,508.0
todays,22,Jagmeet Singh,99,508.0
todays,19,Elizabeth May,99,508.0
todays,13,Andrew Scheer,99,508.0
todays,12,Maxime Bernier,99,508.0
proud,35,Andrew Scheer,99,504.0
proud,27,Jagmeet Singh,99,504.0
proud,23,Elizabeth May,99,504.0
proud,8,Maxime Bernier,99,504.0
proud,6,Justin Trudeau,99,504.0
premire,33,Jagmeet Singh,99,505.0
premire,29,Andrew Scheer,99,505.0
premire,28,Justin Trudeau,99,505.0
premire,7,Maxime Bernier,99,505.0
premire,2,Elizabeth May,99,505.0
fpchampagne,96,Justin Trudeau,99,506.0
fpchampagne,2,Elizabeth May,99,506.0
fpchampagne,1,Jagmeet Singh,99,506.0
changements,55,Jagmeet Singh,99,501.0
changements,18,Justin Trudeau,99,501.0
changements,13,Andrew Scheer,99,501.0
changements,12,Maxime Bernier,99,501.0
changements,1,Elizabeth May,99,501.0
candidates,46,Maxime Bernier,99,507.0
candidates,25,Elizabeth May,99,507.0
candidates,18,Andrew Scheer,99,507.0
candidates,10,Jagmeet Singh,99,507.0
able,40,Justin Trudeau,99,503.0
able,17,Maxime Bernier,99,503.0
able,15,Jagmeet Singh,99,503.0
able,14,Elizabeth May,99,503.0
able,13,Andrew Scheer,99,503.0
savoir,39,Justin Trudeau,98,514.0
savoir,27,Andrew Scheer,98,514.0
savoir,26,Jagmeet Singh,98,514.0
savoir,6,Maxime Bernier,98,514.0
prendre,29,Justin Trudeau,98,513.0
prendre,26,Jagmeet Singh,98,513.0
prendre,20,Andrew Scheer,98,513.0
prendre,20,Maxime Bernier,98,513.0
prendre,3,Elizabeth May,98,513.0
pcchq,91,Andrew Scheer,98,515.0
pcchq,7,Maxime Bernier,98,515.0
nouvelle,34,Justin Trudeau,98,516.0
nouvelle,29,Jagmeet Singh,98,516.0
nouvelle,23,Andrew Scheer,98,516.0
nouvelle,12,Maxime Bernier,98,516.0
jagmeet,96,Jagmeet Singh,98,509.0
jagmeet,2,Maxime Bernier,98,509.0
gouv,37,Jagmeet Singh,98,511.0
gouv,28,Andrew Scheer,98,511.0
gouv,25,Maxime Bernier,98,511.0
gouv,8,Justin Trudeau,98,511.0
debt,69,Maxime Bernier,98,512.0
debt,17,Andrew Scheer,98,512.0
debt,11,Jagmeet Singh,98,512.0
debt,1,Elizabeth May,98,512.0
continuer,35,Justin Trudeau,98,510.0
continuer,33,Andrew Scheer,98,510.0
continuer,20,Jagmeet Singh,98,510.0
continuer,10,Maxime Bernier,98,510.0
singh,86,Jagmeet Singh,97,517.0
singh,11,Maxime Bernier,97,517.0
point,47,Justin Trudeau,97,521.0
point,16,Andrew Scheer,97,521.0
point,15,Maxime Bernier,97,521.0
point,10,Elizabeth May,97,521.0
point,9,Jagmeet Singh,97,521.0
parce,39,Maxime Bernier,97,522.0
parce,26,Jagmeet Singh,97,522.0
parce,19,Andrew Scheer,97,522.0
parce,12,Justin Trudeau,97,522.0
parce,1,Elizabeth May,97,522.0
nationale,42,Andrew Scheer,97,518.0
nationale,23,Jagmeet Singh,97,518.0
nationale,20,Justin Trudeau,97,518.0
nationale,10,Maxime Bernier,97,518.0
nationale,2,Elizabeth May,97,518.0
met,31,Justin Trudeau,97,519.0
met,30,Andrew Scheer,97,519.0
met,24,Jagmeet Singh,97,519.0
met,10,Maxime Bernier,97,519.0
met,2,Elizabeth May,97,519.0
eu,32,Andrew Scheer,97,520.0
eu,27,Justin Trudeau,97,520.0
eu,25,Jagmeet Singh,97,520.0
eu,13,Maxime Bernier,97,520.0
meeting,39,Justin Trudeau,96,523.0
meeting,20,Jagmeet Singh,96,523.0
meeting,16,Andrew Scheer,96,523.0
meeting,15,Maxime Bernier,96,523.0
meeting,6,Elizabeth May,96,523.0
law,48,Andrew Scheer,96,526.0
law,19,Elizabeth May,96,526.0
law,19,Maxime Bernier,96,526.0
law,8,Jagmeet Singh,96,526.0
law,2,Justin Trudeau,96,526.0
impacts,72,Justin Trudeau,96,529.0
impacts,10,Elizabeth May,96,529.0
impacts,10,Jagmeet Singh,96,529.0
impacts,3,Maxime Bernier,96,529.0
impacts,1,Andrew Scheer,96,529.0
dautres,41,Justin Trudeau,96,524.0
dautres,33,Maxime Bernier,96,524.0
dautres,12,Jagmeet Singh,96,524.0
dautres,10,Andrew Scheer,96,524.0
beaucoup,39,Jagmeet Singh,96,528.0
beaucoup,23,Justin Trudeau,96,528.0
beaucoup,20,Andrew Scheer,96,528.0
beaucoup,11,Maxime Bernier,96,528.0
beaucoup,3,Elizabeth May,96,528.0
amis,41,Andrew Scheer,96,525.0
amis,36,Justin Trudeau,96,525.0
amis,14,Jagmeet Singh,96,525.0
amis,4,Maxime Bernier,96,525.0
amis,1,Elizabeth May,96,525.0
aide,31,Jagmeet Singh,96,527.0
aide,27,Justin Trudeau,96,527.0
aide,25,Andrew Scheer,96,527.0
aide,12,Maxime Bernier,96,527.0
aide,1,Elizabeth May,96,527.0
security,32,Maxime Bernier,95,530.0
security,24,Andrew Scheer,95,530.0
security,22,Justin Trudeau,95,530.0
security,14,Elizabeth May,95,530.0
security,3,Jagmeet Singh,95,530.0
rendre,45,Andrew Scheer,95,533.0
rendre,25,Jagmeet Singh,95,533.0
rendre,17,Justin Trudeau,95,533.0
rendre,8,Maxime Bernier,95,533.0
rcmp,51,Elizabeth May,95,537.0
rcmp,16,Jagmeet Singh,95,537.0
rcmp,15,Andrew Scheer,95,537.0
rcmp,11,Maxime Bernier,95,537.0
rcmp,2,Justin Trudeau,95,537.0
quelle,37,Andrew Scheer,95,534.0
quelle,29,Maxime Bernier,95,534.0
quelle,22,Jagmeet Singh,95,534.0
quelle,6,Justin Trudeau,95,534.0
quelle,1,Elizabeth May,95,534.0
nation,43,Jagmeet Singh,95,536.0
nation,25,Elizabeth May,95,536.0
nation,18,Maxime Bernier,95,536.0
nation,6,Andrew Scheer,95,536.0
nation,3,Justin Trudeau,95,536.0
moins,34,Maxime Bernier,95,535.0
moins,33,Jagmeet Singh,95,535.0
moins,22,Andrew Scheer,95,535.0
moins,6,Justin Trudeau,95,535.0
mieux,63,Jagmeet Singh,95,538.0
mieux,22,Andrew Scheer,95,538.0
mieux,7,Justin Trudeau,95,538.0
mieux,3,Maxime Bernier,95,538.0
hes,40,Andrew Scheer,95,532.0
hes,22,Maxime Bernier,95,532.0
hes,17,Jagmeet Singh,95,532.0
hes,13,Elizabeth May,95,532.0
hes,3,Justin Trudeau,95,532.0
fois,38,Andrew Scheer,95,531.0
fois,26,Maxime Bernier,95,531.0
fois,20,Jagmeet Singh,95,531.0
fois,11,Justin Trudeau,95,531.0
opportunity,46,Andrew Scheer,94,539.0
opportunity,25,Jagmeet Singh,94,539.0
opportunity,16,Elizabeth May,94,539.0
opportunity,4,Justin Trudeau,94,539.0
opportunity,3,Maxime Bernier,94,539.0
look,33,Elizabeth May,94,541.0
look,22,Justin Trudeau,94,541.0
look,17,Andrew Scheer,94,541.0
look,11,Jagmeet Singh,94,541.0
look,11,Maxime Bernier,94,541.0
left,54,Maxime Bernier,94,540.0
left,23,Jagmeet Singh,94,540.0
left,8,Elizabeth May,94,540.0
left,5,Andrew Scheer,94,540.0
left,4,Justin Trudeau,94,540.0
trs,29,Jagmeet Singh,93,543.0
trs,26,Andrew Scheer,93,543.0
trs,24,Justin Trudeau,93,543.0
trs,10,Maxime Bernier,93,543.0
trs,4,Elizabeth May,93,543.0
poches,90,Andrew Scheer,93,545.0
poches,2,Justin Trudeau,93,545.0
poches,1,Maxime Bernier,93,545.0
freedom,49,Maxime Bernier,93,542.0
freedom,25,Andrew Scheer,93,542.0
freedom,10,Elizabeth May,93,542.0
freedom,5,Jagmeet Singh,93,542.0
freedom,4,Justin Trudeau,93,542.0
000,33,Justin Trudeau,93,544.0
000,33,Andrew Scheer,93,544.0
000,23,Jagmeet Singh,93,544.0
000,3,Maxime Bernier,93,544.0
000,1,Elizabeth May,93,544.0
paulmanly,92,Elizabeth May,92,549.0
milliards,37,Jagmeet Singh,92,546.0
milliards,31,Maxime Bernier,92,546.0
milliards,14,Andrew Scheer,92,546.0
milliards,10,Justin Trudeau,92,546.0
incredible,47,Jagmeet Singh,92,547.0
incredible,16,Justin Trudeau,92,547.0
incredible,14,Andrew Scheer,92,547.0
incredible,10,Elizabeth May,92,547.0
incredible,5,Maxime Bernier,92,547.0
cet,35,Justin Trudeau,92,548.0
cet,24,Andrew Scheer,92,548.0
cet,23,Jagmeet Singh,92,548.0
cet,10,Maxime Bernier,92,548.0
universal,64,Jagmeet Singh,91,553.0
universal,14,Andrew Scheer,91,553.0
universal,11,Elizabeth May,91,553.0
universal,1,Justin Trudeau,91,553.0
universal,1,Maxime Bernier,91,553.0
toute,45,Jagmeet Singh,91,555.0
toute,22,Justin Trudeau,91,555.0
toute,12,Maxime Bernier,91,555.0
toute,11,Andrew Scheer,91,555.0
toute,1,Elizabeth May,91,555.0
share,34,Jagmeet Singh,91,556.0
share,20,Justin Trudeau,91,556.0
share,18,Elizabeth May,91,556.0
share,10,Andrew Scheer,91,556.0
share,9,Maxime Bernier,91,556.0
sera,40,Justin Trudeau,91,554.0
sera,22,Andrew Scheer,91,554.0
sera,14,Jagmeet Singh,91,554.0
sera,14,Maxime Bernier,91,554.0
sera,1,Elizabeth May,91,554.0
save,31,Jagmeet Singh,91,550.0
save,19,Maxime Bernier,91,550.0
save,17,Elizabeth May,91,550.0
save,15,Andrew Scheer,91,550.0
save,9,Justin Trudeau,91,550.0
open,26,Maxime Bernier,91,552.0
open,24,Justin Trudeau,91,552.0
open,17,Jagmeet Singh,91,552.0
open,14,Elizabeth May,91,552.0
open,10,Andrew Scheer,91,552.0
loi,52,Andrew Scheer,91,551.0
loi,16,Jagmeet Singh,91,551.0
loi,12,Maxime Bernier,91,551.0
loi,11,Justin Trudeau,91,551.0
voir,28,Jagmeet Singh,90,563.0
voir,27,Andrew Scheer,90,563.0
voir,21,Maxime Bernier,90,563.0
voir,14,Justin Trudeau,90,563.0
veut,35,Maxime Bernier,90,561.0
veut,22,Andrew Scheer,90,561.0
veut,17,Justin Trudeau,90,561.0
veut,16,Jagmeet Singh,90,561.0
riches,77,Jagmeet Singh,90,560.0
riches,11,Andrew Scheer,90,560.0
riches,1,Elizabeth May,90,560.0
riches,1,Maxime Bernier,90,560.0
rduire,31,Andrew Scheer,90,564.0
rduire,24,Maxime Bernier,90,564.0
rduire,22,Jagmeet Singh,90,564.0
rduire,12,Justin Trudeau,90,564.0
rduire,1,Elizabeth May,90,564.0
pouvoir,30,Jagmeet Singh,90,559.0
pouvoir,26,Andrew Scheer,90,559.0
pouvoir,21,Maxime Bernier,90,559.0
pouvoir,13,Justin Trudeau,90,559.0
night,29,Andrew Scheer,90,558.0
night,20,Jagmeet Singh,90,558.0
night,20,Maxime Bernier,90,558.0
night,12,Elizabeth May,90,558.0
night,9,Justin Trudeau,90,558.0
matin,50,Justin Trudeau,90,565.0
matin,22,Maxime Bernier,90,565.0
matin,10,Andrew Scheer,90,565.0
matin,7,Jagmeet Singh,90,565.0
matin,1,Elizabeth May,90,565.0
honahmedhussen,81,Justin Trudeau,90,557.0
honahmedhussen,8,Elizabeth May,90,557.0
honahmedhussen,1,Jagmeet Singh,90,557.0
give,25,Maxime Bernier,90,562.0
give,21,Jagmeet Singh,90,562.0
give,20,Justin Trudeau,90,562.0
give,14,Elizabeth May,90,562.0
give,10,Andrew Scheer,90,562.0
soit,29,Andrew Scheer,89,571.0
soit,25,Jagmeet Singh,89,571.0
soit,19,Maxime Bernier,89,571.0
soit,16,Justin Trudeau,89,571.0
parties,60,Maxime Bernier,89,566.0
parties,11,Elizabeth May,89,566.0
parties,6,Justin Trudeau,89,566.0
parties,6,Andrew Scheer,89,566.0
parties,6,Jagmeet Singh,89,566.0
immigration,78,Maxime Bernier,89,567.0
immigration,8,Andrew Scheer,89,567.0
immigration,1,Justin Trudeau,89,567.0
immigration,1,Elizabeth May,89,567.0
immigration,1,Jagmeet Singh,89,567.0
details,75,Justin Trudeau,89,570.0
details,6,Elizabeth May,89,570.0
details,5,Andrew Scheer,89,570.0
details,2,Jagmeet Singh,89,570.0
details,1,Maxime Bernier,89,570.0
cut,36,Andrew Scheer,89,569.0
cut,21,Jagmeet Singh,89,569.0
cut,15,Maxime Bernier,89,569.0
cut,11,Elizabeth May,89,569.0
cut,6,Justin Trudeau,89,569.0
allons,36,Andrew Scheer,89,568.0
allons,25,Justin Trudeau,89,568.0
allons,23,Jagmeet Singh,89,568.0
allons,5,Maxime Bernier,89,568.0
pouvons,49,Jagmeet Singh,88,576.0
pouvons,20,Andrew Scheer,88,576.0
pouvons,12,Justin Trudeau,88,576.0
pouvons,5,Maxime Bernier,88,576.0
pouvons,2,Elizabeth May,88,576.0
lconomie,37,Maxime Bernier,88,573.0
lconomie,23,Andrew Scheer,88,573.0
lconomie,17,Justin Trudeau,88,573.0
lconomie,11,Jagmeet Singh,88,573.0
grce,42,Justin Trudeau,88,575.0
grce,24,Andrew Scheer,88,575.0
grce,11,Jagmeet Singh,88,575.0
grce,11,Maxime Bernier,88,575.0
full,23,Justin Trudeau,88,572.0
full,18,Jagmeet Singh,88,572.0
full,17,Elizabeth May,88,572.0
full,16,Andrew Scheer,88,572.0
full,14,Maxime Bernier,88,572.0
annes,46,Maxime Bernier,88,574.0
annes,19,Andrew Scheer,88,574.0
annes,13,Jagmeet Singh,88,574.0
annes,9,Justin Trudeau,88,574.0
annes,1,Elizabeth May,88,574.0
justintrudeau,33,Jagmeet Singh,87,577.0
justintrudeau,25,Maxime Bernier,87,577.0
justintrudeau,18,Justin Trudeau,87,577.0
justintrudeau,9,Elizabeth May,87,577.0
justintrudeau,2,Andrew Scheer,87,577.0
find,28,Jagmeet Singh,87,578.0
find,23,Justin Trudeau,87,578.0
find,14,Andrew Scheer,87,578.0
find,11,Elizabeth May,87,578.0
find,11,Maxime Bernier,87,578.0
entre,24,Jagmeet Singh,87,579.0
entre,23,Justin Trudeau,87,579.0
entre,23,Andrew Scheer,87,579.0
entre,17,Maxime Bernier,87,579.0
premiers,46,Justin Trudeau,86,584.0
premiers,19,Andrew Scheer,86,584.0
premiers,15,Jagmeet Singh,86,584.0
premiers,4,Elizabeth May,86,584.0
premiers,2,Maxime Bernier,86,584.0
mondiale,38,Justin Trudeau,86,580.0
mondiale,31,Andrew Scheer,86,580.0
mondiale,8,Maxime Bernier,86,580.0
mondiale,7,Jagmeet Singh,86,580.0
mondiale,2,Elizabeth May,86,580.0
lui,39,Andrew Scheer,86,581.0
lui,21,Jagmeet Singh,86,581.0
lui,15,Maxime Bernier,86,581.0
lui,11,Justin Trudeau,86,581.0
grand,38,Jagmeet Singh,86,583.0
grand,20,Justin Trudeau,86,583.0
grand,16,Andrew Scheer,86,583.0
grand,8,Maxime Bernier,86,583.0
grand,4,Elizabeth May,86,583.0
giving,47,Justin Trudeau,86,585.0
giving,11,Elizabeth May,86,585.0
giving,10,Maxime Bernier,86,585.0
giving,9,Andrew Scheer,86,585.0
giving,9,Jagmeet Singh,86,585.0
carbone,80,Andrew Scheer,86,582.0
carbone,6,Maxime Bernier,86,582.0
victimes,32,Justin Trudeau,85,587.0
victimes,28,Jagmeet Singh,85,587.0
victimes,22,Andrew Scheer,85,587.0
victimes,3,Maxime Bernier,85,587.0
rien,34,Andrew Scheer,85,591.0
rien,25,Jagmeet Singh,85,591.0
rien,21,Maxime Bernier,85,591.0
rien,5,Justin Trudeau,85,591.0
paying,42,Jagmeet Singh,85,595.0
paying,23,Andrew Scheer,85,595.0
paying,11,Justin Trudeau,85,595.0
paying,5,Maxime Bernier,85,595.0
paying,4,Elizabeth May,85,595.0
financial,39,Maxime Bernier,85,593.0
financial,17,Justin Trudeau,85,593.0
financial,15,Elizabeth May,85,593.0
financial,8,Jagmeet Singh,85,593.0
financial,6,Andrew Scheer,85,593.0
droits,49,Jagmeet Singh,85,596.0
droits,13,Andrew Scheer,85,596.0
droits,11,Justin Trudeau,85,596.0
droits,10,Maxime Bernier,85,596.0
