,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet,break_tweet
1612,72,Wed Apr 17 04:04:09 +0000 2019,7965,"Negative and nasty personal attacks didn’t work in Alberta. And in October, Justin Trudeau will learn that they won’t work for him. Canadians will see through his fear and smear.",[],1118364499864694784,1118364499864694784,en,,,,,1860.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-17 04:04:09+00:00,2019-04-17,2019-04-15,negative nasty personal attack ’ work albertum october justin trudeau learn ’ work canadian see hi fear smear,"Negative and nasty personal attacks didn’t work in Alberta. <br>And in October, Justin Trudeau will learn that they won’t wo<br>rk for him. Canadians will see through his fear and smear<br>"
1613,74,Wed Apr 17 02:41:18 +0000 2019,3661,Congratulations to my friend @jkenney on his victory in Alberta tonight! Looking forward to working with Premier Kenney and the new @Alberta_UCP government to help Albertans get back to work and back on track! https://t.co/4IGhZMvyah,[],1118343650897952771,1118343650897952771,en,"[{'display_url': 'pic.twitter.com/4IGhZMvyah', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1118343650897952771/photo/1', 'id': 1118343580995735552, 'media_url': 'http://pbs.twimg.com/media/D4Unj8oW0AAZPYp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4Unj8oW0AAZPYp.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 730, 'resize': 'fit'}, 'large': {'w': 1821, 'h': 1108, 'resize': 'fit'}, 'small': {'w': 680, 'h': 414, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4IGhZMvyah'}]",,,,819.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 21525682, 'id_str': '21525682', 'name': 'Jason Kenney', 'screen_name': 'jkenney'}, {'id': 889602767076995072, 'id_str': '889602767076995072', 'name': 'United Conservative Party', 'screen_name': 'Alberta_UCP'}]",@AndrewScheer,2019-04-17 02:41:18+00:00,2019-04-17,2019-04-15,congratulation friend jkenney hi victory albertum tonight look forward work premier kenney new alberta_ucp government help albertan get back work back track http t.co/4ighzmvyah,Congratulations to my friend @jkenney on his victory in Albe<br>rta tonight! Looking forward to working with Premier Kenney <br>and the new @Alberta_UCP government to help Albertans get ba<br>ck to work and back on track! https://t.co/4IGhZMvya<br>
1614,76,Wed Apr 17 01:54:05 +0000 2019,1088,"Justin Trudeau has broken the rules, to everyone’s detriment. It’s time he start being honest and upfront with Canadians once and for all. https://t.co/GvsseRnw2c",[],1118331768354951168,1118331768354951168,en,,"{'created_at': 'Tue Apr 16 16:05:07 +0000 2019', 'favorite_count': 40, 'full_text': 'Court orders lobbying czar to take new look at Aga Khan’s vacation gift to PM Trudeau https://t.co/eRt6P55YJm https://t.co/tPlkljluH7', 'hashtags': [], 'id': 1118183549176176641, 'id_str': '1118183549176176641', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/tPlkljluH7', 'expanded_url': 'https://twitter.com/globeandmail/status/1118183549176176641/photo/1', 'id': 1118183547448070145, 'media_url': 'http://pbs.twimg.com/media/D4SWAxNUEAEgn2I.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4SWAxNUEAEgn2I.jpg', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/tPlkljluH7'}], 'retweet_count': 28, 'source': '<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>', 'urls': [{'expanded_url': 'http://dlvr.it/R2wx1t', 'url': 'https://t.co/eRt6P55YJm'}], 'user': {'id': 8736882, 'id_str': '8736882'}, 'user_mentions': []}",1.1181835491761766e+18,1.1181835491761766e+18,354.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/globeandmail/status/1118183549176176641', 'url': 'https://t.co/GvsseRnw2c'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-17 01:54:05+00:00,2019-04-17,2019-04-15,justin trudeau ha broken rule everyone ’ detriment ’ time start honest upfront canadian http t.co/gvssernw2c,"Justin Trudeau has broken the rules, to everyone’s detriment<br>. It’s time he start being honest and upfront with Canadians<br> once and for all. https://t.co/GvsseRnw2<br>"
1615,78,Wed Apr 17 01:23:19 +0000 2019,178,"Sending best wishes from our whole Conservative family to former Conservative MP, and current New Brunswick Minister of Intergovernmental Affairs, Greg Thompson. https://t.co/IUixqiikf6",[],1118324025787183105,1118324025787183105,en,,"{'created_at': 'Tue Apr 16 20:37:22 +0000 2019', 'favorite_count': 43, 'full_text': 'https://t.co/t3FzhiljkJ', 'hashtags': [], 'id': 1118252062037250049, 'id_str': '1118252062037250049', 'lang': 'und', 'media': [{'display_url': 'pic.twitter.com/t3FzhiljkJ', 'expanded_url': 'https://twitter.com/BlaineHiggs/status/1118252062037250049/photo/1', 'id': 1118252053833216000, 'media_url': 'http://pbs.twimg.com/media/D4TUUXYUcAASJ8e.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4TUUXYUcAASJ8e.jpg', 'sizes': {'medium': {'w': 638, 'h': 674, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 638, 'h': 674, 'resize': 'fit'}, 'small': {'w': 638, 'h': 674, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/t3FzhiljkJ'}], 'retweet_count': 10, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'urls': [], 'user': {'id': 1022176122, 'id_str': '1022176122'}, 'user_mentions': []}",1.11825206203725e+18,1.11825206203725e+18,26.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/BlaineHiggs/status/1118252062037250049', 'url': 'https://t.co/IUixqiikf6'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-17 01:23:19+00:00,2019-04-17,2019-04-15,send best wish whole conservative family former conservative mp current new brunswick minister intergovernmental affair greg thompson http t.co/iuixqiikf6,"Sending best wishes from our whole Conservative family to fo<br>rmer Conservative MP, and current New Brunswick Minister of <br>Intergovernmental Affairs, Greg Thompson. https://t.co/IUixq<br>iikf<br>"
1616,80,Tue Apr 16 20:14:59 +0000 2019,1131,"Today I wrote to Justin Trudeau. Canadians must have confidence in our justice system and its highest authority; the Supreme Court of Canada. In order to protect these institutions, Trudeau must immediately launch an inquiry into the damaging, politically motivated leaks. 1/3 https://t.co/j1TSnc1kVS",[],1118246431477895170,1118246431477895170,en,"[{'display_url': 'pic.twitter.com/j1TSnc1kVS', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1118246431477895170/photo/1', 'id': 1118246396329635840, 'media_url': 'http://pbs.twimg.com/media/D4TPLDiWsAArS-W.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4TPLDiWsAArS-W.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 927, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 525, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1583, 'h': 2048, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/j1TSnc1kVS'}, {'display_url': 'pic.twitter.com/j1TSnc1kVS', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1118246431477895170/photo/1', 'id': 1118246396312924166, 'media_url': 'http://pbs.twimg.com/media/D4TPLDeXsAY0801.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4TPLDeXsAY0801.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1583, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 525, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 927, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/j1TSnc1kVS'}]",,,,358.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-16 20:14:59+00:00,2019-04-16,2019-04-15,today write justin trudeau canadian must confidence justice system high authority supreme court canada order protect institution trudeau must immediately launch inquiry damage politically motivate leak 1/3 http t.co/j1tsnc1kv,"Today I wrote to Justin Trudeau. Canadians must have confide<br>nce in our justice system and its highest authority; the Sup<br>reme Court of Canada. In order to protect these institutions<br>, Trudeau must immediately launch an inquiry into the damagi<br>ng, politically motivated leaks. 1/3 https://t.co/j1TSnc1kV<br>"
1617,82,Tue Apr 16 16:31:33 +0000 2019,761,Families and businesses having to pay more for everything isn’t reason to celebrate: https://t.co/f1ZR9XYpTg https://t.co/BDogsMrGCo,[],1118190201548038144,1118190201548038144,en,"[{'display_url': 'pic.twitter.com/BDogsMrGCo', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1118190201548038144/video/1', 'id': 1111299198824132608, 'media_url': 'http://pbs.twimg.com/media/D2whqhaXQAIvrQQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D2whqhaXQAIvrQQ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 400, 'resize': 'fit'}, 'small': {'w': 400, 'h': 400, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 400, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/BDogsMrGCo', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 23667, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1111299198824132608/pl/_kE2zUyrlVPbfmDU.m3u8?tag=11'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1111299198824132608/vid/320x320/PaM3Qk_hGASrwpCd.mp4?tag=11'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1111299198824132608/vid/400x400/cAAttHfLCXTAXLF9.mp4?tag=11'}]}}]",,,,385.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/441835216571948/', 'url': 'https://t.co/f1ZR9XYpTg'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-16 16:31:33+00:00,2019-04-16,2019-04-15,family business pay everything ’ reason celebrate http t.co/f1zr9xyptg http t.co/bdogsmrgco,Families and businesses having to pay more for everything is<br>n’t reason to celebrate: https://t.co/f1ZR9XYpTg https://t.c<br>o/BDogsMrGC<br>
1618,84,Tue Apr 16 00:47:05 +0000 2019,220,Elder Noel Starblanket from StarBlanket Cree Nation shared his passion and knowledge with many. I’m saddened to hear of his passing. Thankful for his advocacy and work teaching the next generation. My prayers are with Saskatchewan’s Indigenous community and all who knew him.,[],1117952518322053124,1117952518322053124,en,,,,,30.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-16 00:47:05+00:00,2019-04-16,2019-04-15,elder noel starblanket starblanket cree nation share hi passion knowledge many ’ sadden hear hi pass thankful hi advocacy work teach next generation prayer saskatchewan ’ indigenou community know,Elder Noel Starblanket from StarBlanket Cree Nation shared h<br>is passion and knowledge with many. I’m saddened to hear of <br>his passing. Thankful for his advocacy and work teaching the<br> next generation. My prayers are with Saskatchewan’s Indigen<br>ous community and all who knew him<br>
1619,86,Mon Apr 15 23:10:38 +0000 2019,607,"Trudeau’s Carbon Tax makes essentials like commuting to work and groceries more expensive. This is especially punishing for those who can least afford it. At the same time, he's given a massive exemption to Canada’s worst polluters, so his plan won’t even help the environment. https://t.co/NigKoqFT1i",[],1117928246161620992,1117928246161620992,en,,"{'created_at': 'Fri Apr 12 23:00:12 +0000 2019', 'favorite_count': 14, 'full_text': 'Everyone is going to have to dig a little deeper in their wallets in these days after the carbon tax has come into effect, but some of the lowest-income people are getting hit with what the head of the Regina Food Bank called a “double-whammy.”\nhttps://t.co/tTlMRQDFGt', 'hashtags': [], 'id': 1116838454443245569, 'id_str': '1116838454443245569', 'lang': 'en', 'retweet_count': 13, 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'urls': [{'expanded_url': 'http://ow.ly/ge3E30opJl4', 'url': 'https://t.co/tTlMRQDFGt'}], 'user': {'id': 62869013, 'id_str': '62869013'}, 'user_mentions': []}",1.1168384544432456e+18,1.1168384544432456e+18,231.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/CJMENews/status/1116838454443245569', 'url': 'https://t.co/NigKoqFT1i'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-15 23:10:38+00:00,2019-04-15,2019-04-15,trudeau ’ carbon tax make essential like commute work grocery expensive thi especially punish least afford time give massive exemption canada ’ bad polluter hi plan ’ even help environment http t.co/nigkoqft1i,"Trudeau’s Carbon Tax makes essentials like commuting to work<br> and groceries more expensive. This is especially punishing <br>for those who can least afford it. At the same time, he's gi<br>ven a massive exemption to Canada’s worst polluters, so his <br>plan won’t even help the environment. https://t.co/NigKoqFT1<br><br>"
1620,88,Mon Apr 15 19:26:38 +0000 2019,1657,My heart breaks to see the iconic Notre Dame cathedral up in flames. Notre Dame’s majesty and beauty have captured the hearts of millions worldwide. Praying for everybody’s safety and a speedy response.,[],1117871874250117120,1117871874250117120,en,,,,,321.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-15 19:26:38+00:00,2019-04-15,2019-04-15,heart break see iconic notre dame cathedral flame notre dame ’ majesty beauty capture heart million worldwide pray everybody ’ safety speedy response,My heart breaks to see the iconic Notre Dame cathedral up in<br> flames. Notre Dame’s majesty and beauty have captured the h<br>earts of millions worldwide. Praying for everybody’s safety <br>and a speedy response<br>
1621,90,Mon Apr 15 17:59:06 +0000 2019,104,I heard yesterday that residents of Nanaimo-Ladysmith want a strong voice for their community who fights to make life more affordable. @JohnHirst2019 will be this strong voice. He is dedicated to creating the opportunities the people of his community need to prosper and succeed. https://t.co/cDOise1vtt,[],1117849845882970115,1117849845882970115,en,"[{'display_url': 'pic.twitter.com/cDOise1vtt', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1117849845882970115/photo/1', 'id': 1117849829315629056, 'media_url': 'http://pbs.twimg.com/media/D4Nmf0SW0AAIri-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4Nmf0SW0AAIri-.jpg', 'sizes': {'large': {'w': 1662, 'h': 1065, 'resize': 'fit'}, 'small': {'w': 680, 'h': 436, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 769, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/cDOise1vtt'}, {'display_url': 'pic.twitter.com/cDOise1vtt', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1117849845882970115/photo/1', 'id': 1117849829302992896, 'media_url': 'http://pbs.twimg.com/media/D4Nmf0PWAAA38jm.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4Nmf0PWAAA38jm.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1288, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 755, 'resize': 'fit'}, 'small': {'w': 680, 'h': 428, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/cDOise1vtt'}, {'display_url': 'pic.twitter.com/cDOise1vtt', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1117849845882970115/photo/1', 'id': 1117849829294604288, 'media_url': 'http://pbs.twimg.com/media/D4Nmf0NWAAATcPp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4Nmf0NWAAATcPp.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 905, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1544, 'resize': 'fit'}, 'small': {'w': 680, 'h': 513, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/cDOise1vtt'}, {'display_url': 'pic.twitter.com/cDOise1vtt', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1117849845882970115/photo/1', 'id': 1117849829311381504, 'media_url': 'http://pbs.twimg.com/media/D4Nmf0RWAAAJ1IV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D4Nmf0RWAAAJ1IV.jpg', 'sizes': {'small': {'w': 680, 'h': 489, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 864, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1474, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/cDOise1vtt'}]",,,,26.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 1101559553433395200, 'id_str': '1101559553433395200', 'name': 'John Hirst for Nanaimo-Ladysmtih', 'screen_name': 'JohnHirst2019'}]",@AndrewScheer,2019-04-15 17:59:06+00:00,2019-04-15,2019-04-15,heard yesterday resident nanaimo-ladysmith want strong voice community fight make life affordable johnhirst2019 thi strong voice dedicate create opportunity person hi community need prosper succeed http t.co/cdoise1vtt,I heard yesterday that residents of Nanaimo-Ladysmith want a<br> strong voice for their community who fights to make life mo<br>re affordable. @JohnHirst2019 will be this strong voice. He <br>is dedicated to creating the opportunities the people of his<br> community need to prosper and succeed. https://t.co/cDOise1<br>vt<br>
1622,93,Mon Apr 15 14:07:01 +0000 2019,899,"It’s been winter for far too long, but spring is right around the corner. Soon there will be positive conservative governments ready to build a stronger Canada, where everyone has the opportunities they need to succeed and get ahead. https://t.co/3sSxQ7KXMB",[],1117791441542090752,1117791441542090752,en,,"{'created_at': 'Fri Apr 12 02:17:36 +0000 2019', 'favorite_count': 28, 'full_text': ""'Spring is coming': Kenney, Scheer campaign at snowy Calgary rally https://t.co/eCnhspygEQ #yyc #ableg #abpoli #abvote #cdnpoli https://t.co/YydwArxZ1C"", 'hashtags': [{'text': 'yyc'}, {'text': 'ableg'}, {'text': 'abpoli'}, {'text': 'abvote'}, {'text': 'cdnpoli'}], 'id': 1116525744706981888, 'id_str': '1116525744706981888', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/YydwArxZ1C', 'expanded_url': 'https://twitter.com/calgarysun/status/1116525744706981888/photo/1', 'id': 1116525741942947846, 'media_url': 'http://pbs.twimg.com/media/D36yPycWwAYHnC8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D36yPycWwAYHnC8.jpg', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1000, 'h': 750, 'resize': 'fit'}, 'medium': {'w': 1000, 'h': 750, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/YydwArxZ1C'}], 'retweet_count': 8, 'source': '<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>', 'urls': [{'expanded_url': 'http://bit.ly/2Gc2Qgj', 'url': 'https://t.co/eCnhspygEQ'}], 'user': {'id': 28585986, 'id_str': '28585986'}, 'user_mentions': []}",1.116525744706982e+18,1.1165257447069819e+18,228.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/calgarysun/status/1116525744706981888', 'url': 'https://t.co/3sSxQ7KXMB'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-04-15 14:07:01+00:00,2019-04-15,2019-04-15,’ winter far long spring right around corner soon positive conservative government ready build strong canada everyone ha opportunity need succeed get ahead http t.co/3ssxq7kxmb,"It’s been winter for far too long, but spring is right aroun<br>d the corner. Soon there will be positive conservative gover<br>nments ready to build a stronger Canada, where everyone has <br>the opportunities they need to succeed and get ahead. https:<br>//t.co/3sSxQ7KXM<br>"
