phrase,count,handle,total_count,rank
every_canadian_climateaction,1,JustinTrudeau,1,7653.0
every_canadian_chosen,1,AndrewScheer,1,5733.0
every_beauce_voter,1,MaximeBernier,1,12387.0
every_beauce,1,MaximeBernier,1,34809.0
every_background_quotas,1,MaximeBernier,1,13461.0
every_background,1,MaximeBernier,1,29047.0
evergreen_worst_ndp,1,ElizabethMay,1,6335.0
evergreen_worst,1,ElizabethMay,1,20015.0
evergreen_evergreen_worst,1,ElizabethMay,1,6321.0
evergreen_evergreen,1,ElizabethMay,1,20016.0
ever_young_canadians,1,JustinTrudeau,1,30943.0
ever_young,1,JustinTrudeau,1,23752.0
ever_working_put,1,AndrewScheer,1,9483.0
ever_working,1,AndrewScheer,1,20938.0
ever_top_universal,1,AndrewScheer,1,4007.0
ever_top,1,AndrewScheer,1,19762.0
ever_theyre_getting,1,AndrewScheer,1,3022.0
ever_theyre,1,AndrewScheer,1,19948.0
ever_since_always,1,JustinTrudeau,1,7787.0
ever_since,1,JustinTrudeau,1,24547.0
ever_much_support,1,ElizabethMay,1,4678.0
ever_much,1,ElizabethMay,1,23455.0
ever_make_voice,1,JustinTrudeau,1,30612.0
ever_make,1,JustinTrudeau,1,25480.0
ever_lied_policies,1,ElizabethMay,1,4372.0
ever_lied,1,ElizabethMay,1,23521.0
ever_insurance_broker,1,MaximeBernier,1,13934.0
ever_insurance,1,MaximeBernier,1,29105.0
ever_indigenous_people,1,ElizabethMay,1,4233.0
ever_indigenous,1,ElizabethMay,1,22899.0
ever_happening_getting,1,MaximeBernier,1,13344.0
ever_happening,1,MaximeBernier,1,28494.0
ever_fulfilled_promise,1,ElizabethMay,1,16275.0
ever_fulfilled,1,ElizabethMay,1,21817.0
ever_feel_abandoned,1,theJagmeetSingh,1,17968.0
ever_feel,1,theJagmeetSingh,1,35537.0
ever_falling_behind,1,AndrewScheer,1,9646.0
ever_falling,1,AndrewScheer,1,25922.0
ever_dont_work,1,theJagmeetSingh,1,17990.0
ever_dont,1,theJagmeetSingh,1,35608.0
ever_day_election,1,JustinTrudeau,1,30184.0
ever_day,1,JustinTrudeau,1,24042.0
ever_continue_fight,1,theJagmeetSingh,1,17644.0
ever_continue,1,theJagmeetSingh,1,33276.0
ever_conservatives_want,1,JustinTrudeau,1,31378.0
ever_conservatives,1,JustinTrudeau,1,25035.0
events_climate_climate,1,MaximeBernier,1,13307.0
events_climate,1,MaximeBernier,1,28323.0
events_4_great,1,JustinTrudeau,1,32200.0
events_4,1,JustinTrudeau,1,25815.0
event_winnipeg_green,1,ElizabethMay,1,16790.0
event_winnipeg,1,ElizabethMay,1,22566.0
event_washed_away,1,ElizabethMay,1,4693.0
event_washed,1,ElizabethMay,1,23395.0
event_threats_violence,1,AndrewScheer,1,10366.0
event_threats,1,AndrewScheer,1,26038.0
event_rubinreport_antifa,1,MaximeBernier,1,14439.0
event_rubinreport,1,MaximeBernier,1,29519.0
event_london,1,MaximeBernier,1,28579.0
event_last_week,1,MaximeBernier,1,10606.0
event_last,1,MaximeBernier,1,35320.0
event_got_treatment,1,MaximeBernier,1,14404.0
event_got,1,MaximeBernier,1,29503.0
event_get_jump,1,theJagmeetSingh,1,18253.0
event_get,1,theJagmeetSingh,1,35806.0
event_especially_worried,1,ElizabethMay,1,4238.0
event_especially,1,ElizabethMay,1,22903.0
event_dana_taylor,1,ElizabethMay,1,15344.0
event_dana,1,ElizabethMay,1,27994.0
evening_wednesday_september,1,MaximeBernier,1,14656.0
evening_wednesday,1,MaximeBernier,1,29759.0
evening_thoughtful_passionate,1,theJagmeetSingh,1,18307.0
evening_thoughtful,1,theJagmeetSingh,1,35823.0
evening_missed_last,1,MaximeBernier,1,11135.0
evening_missed,1,MaximeBernier,1,34463.0
evening_conservative_party,1,MaximeBernier,1,12769.0
evening_conservative,1,MaximeBernier,1,36267.0
even_young_lives,1,theJagmeetSingh,1,19254.0
even_young,1,theJagmeetSingh,1,32807.0
even_violence_sad,1,MaximeBernier,1,12953.0
even_violence,1,MaximeBernier,1,28035.0
even_though_made,1,MaximeBernier,1,14704.0
even_though_felt,1,MaximeBernier,1,13165.0
even_support_families,1,JustinTrudeau,1,8158.0
even_support,1,JustinTrudeau,1,27336.0
even_sex_theyre,1,MaximeBernier,1,13527.0
even_sex,1,MaximeBernier,1,28616.0
even_question_whether,1,theJagmeetSingh,1,18573.0
even_question,1,theJagmeetSingh,1,32556.0
even_parties_dont,1,MaximeBernier,1,14136.0
even_parties,1,MaximeBernier,1,29313.0
even_moreso_personsday,1,theJagmeetSingh,1,15204.0
even_moreso,1,theJagmeetSingh,1,33380.0
even_money_pockets,1,AndrewScheer,1,9731.0
even_money_diapers,1,JustinTrudeau,1,6760.0
even_military_ppc,1,MaximeBernier,1,10803.0
even_military,1,MaximeBernier,1,35264.0
even_love_life,1,theJagmeetSingh,1,15086.0
even_love,1,theJagmeetSingh,1,33830.0
even_keep_growing,1,JustinTrudeau,1,31891.0
even_keep,1,JustinTrudeau,1,25432.0
even_higher_conservative,1,AndrewScheer,1,9668.0
even_higher,1,AndrewScheer,1,25879.0
even_families_buy,1,JustinTrudeau,1,7191.0
even_families,1,JustinTrudeau,1,27546.0
even_expensive_get,1,AndrewScheer,1,9534.0
even_expensive,1,AndrewScheer,1,26240.0
even_easier_smes,1,JustinTrudeau,1,7234.0
even_easier,1,JustinTrudeau,1,27928.0
even_cutting_health,1,MaximeBernier,1,10712.0
even_cutting,1,MaximeBernier,1,34611.0
even_canadians_ensure,1,MaximeBernier,1,10927.0
even_canadians,1,MaximeBernier,1,34490.0
even_bother_showing,1,AndrewScheer,1,5599.0
even_bother,1,AndrewScheer,1,19445.0
even_able_manage,1,MaximeBernier,1,13175.0
even_able,1,MaximeBernier,1,29794.0
eva_works_feeder,1,theJagmeetSingh,1,17938.0
eva_works,1,theJagmeetSingh,1,35505.0
eva_wont_stop,1,theJagmeetSingh,1,18004.0
eva_wont,1,theJagmeetSingh,1,35623.0
eva_need_actionempty,1,theJagmeetSingh,1,17915.0
eva_need,1,theJagmeetSingh,1,35555.0
eva_mikedaughter_leighton,1,theJagmeetSingh,1,17954.0
eva_mikedaughter,1,theJagmeetSingh,1,35727.0
europe_totalitarian_serfdom,1,MaximeBernier,1,14023.0
europe_totalitarian,1,MaximeBernier,1,29123.0
etobicoke_many_public,1,AndrewScheer,1,3163.0
etobicoke_many,1,AndrewScheer,1,19546.0
etobicoke_hit_doors,1,AndrewScheer,1,3582.0
etobicoke_hit,1,AndrewScheer,1,21093.0
ethnicity_skin_colour,1,MaximeBernier,1,13566.0
ethnicity_skin,1,MaximeBernier,1,28604.0
ethnic_vote_banks,1,MaximeBernier,1,13120.0
ethnic_vote,1,MaximeBernier,1,28276.0
ethnic_religious_tribes,1,MaximeBernier,1,14820.0
ethnic_religious,1,MaximeBernier,1,29988.0
ethnic_backgrounds_room,1,MaximeBernier,1,13088.0
ethnic_backgrounds,1,MaximeBernier,1,28380.0
ethnic_background_long,1,MaximeBernier,1,13317.0
ethnic_background,1,MaximeBernier,1,28266.0
ethics_laws_tough,1,AndrewScheer,1,9628.0
ethics_laws_like,1,AndrewScheer,1,10050.0
ethics_laws_ill,1,AndrewScheer,1,9978.0
ethics_laws_canada,1,AndrewScheer,1,9652.0
etc_seek_power,1,MaximeBernier,1,12688.0
etc_seek,1,MaximeBernier,1,36225.0
etc_ppc_offers,1,MaximeBernier,1,12260.0
etc_ppc,1,MaximeBernier,1,34703.0
etc_hi_brycehoye,1,MaximeBernier,1,13599.0
etc_hi,1,MaximeBernier,1,28634.0
etc_far_short,1,ElizabethMay,1,16160.0
etc_far,1,ElizabethMay,1,21622.0
etc_every_day,1,MaximeBernier,1,12940.0
etc_every,1,MaximeBernier,1,28450.0
etc_choice_still,1,MaximeBernier,1,12434.0
etc_choice,1,MaximeBernier,1,34886.0
et_tune_facebook,1,JustinTrudeau,1,7927.0
et_tune,1,JustinTrudeau,1,24733.0
et_tonight_grays,1,JustinTrudeau,1,7905.0
et_tonight,1,JustinTrudeau,1,24758.0
estimated_climatestrike_marchers,1,ElizabethMay,1,17054.0
estimated_climatestrike,1,ElizabethMay,1,22458.0
esteemed_former_mayor,1,MaximeBernier,1,13229.0
esteemed_former,1,MaximeBernier,1,28474.0
estate_national_foreign,1,theJagmeetSingh,1,17747.0
estate_national,1,theJagmeetSingh,1,33239.0
establish_universal_child,1,theJagmeetSingh,1,18950.0
establish_universal,1,theJagmeetSingh,1,32325.0
establish_new_interprovincial,1,AndrewScheer,1,9555.0
establish_new,1,AndrewScheer,1,25955.0
est_faceafaetva_elxn43,1,theJagmeetSingh,1,19374.0
est_faceafaetva,1,theJagmeetSingh,1,32363.0
est_elxn19_firstdebate,1,theJagmeetSingh,1,12151.0
est_elxn19,1,theJagmeetSingh,1,36403.0
est_child_exciting,1,AndrewScheer,1,5573.0
est_child,1,AndrewScheer,1,19642.0
essgreens_davidmerner_joining,1,ElizabethMay,1,5167.0
essgreens_davidmerner,1,ElizabethMay,1,23582.0
essex_ontario_talk,1,AndrewScheer,1,9659.0
essex_ontario,1,AndrewScheer,1,25944.0
essex_morning_latest,1,AndrewScheer,1,9799.0
essex_morning,1,AndrewScheer,1,26311.0
essentials_getting_expensive,1,JustinTrudeau,1,30251.0
essentials_getting,1,JustinTrudeau,1,24086.0
essentials_expensive_plan,1,AndrewScheer,1,3272.0
essentials_expensive,1,AndrewScheer,1,19827.0
essential_services_trust,1,AndrewScheer,1,10412.0
essential_services,1,AndrewScheer,1,26095.0
essential_health_society,1,ElizabethMay,1,16619.0
essential_health,1,ElizabethMay,1,22043.0
essential_climate_emergency,1,ElizabethMay,1,4352.0
essential_climate,1,ElizabethMay,1,22821.0
essential_activities_taking,1,MaximeBernier,1,10659.0
essential_activities,1,MaximeBernier,1,35302.0
esquimaltsaanichsooke_elxn43_cdnpoli,1,ElizabethMay,1,6189.0
esquimaltsaanichsooke_elxn43,1,ElizabethMay,1,20056.0
especially_worried_first,1,ElizabethMay,1,4237.0
especially_worried,1,ElizabethMay,1,22902.0
especially_remarkable_number,1,MaximeBernier,1,12866.0
especially_remarkable,1,MaximeBernier,1,28119.0
especially_first_year,1,JustinTrudeau,1,6856.0
especially_first,1,JustinTrudeau,1,27174.0
especially_andrewscheer_target,1,MaximeBernier,1,12915.0
especially_andrewscheer,1,MaximeBernier,1,28094.0
error_harpers_target,1,ElizabethMay,1,4493.0
error_harpers,1,ElizabethMay,1,23118.0
eradication_poverty_come,1,JustinTrudeau,1,31247.0
eradication_poverty,1,JustinTrudeau,1,24835.0
eradicate_poverty_canada,1,ElizabethMay,1,5399.0
eradicate_poverty,1,ElizabethMay,1,20477.0
equipment_music_lessons,1,AndrewScheer,1,3944.0
equipment_music,1,AndrewScheer,1,19821.0
equipment_across_country,1,AndrewScheer,1,3353.0
equipment_across,1,AndrewScheer,1,21050.0
equalization_tax_cuts,1,MaximeBernier,1,13903.0
equalization_tax,1,MaximeBernier,1,28825.0
equalization_stand_alberta,1,MaximeBernier,1,11246.0
equalization_stand,1,MaximeBernier,1,34999.0
equalization_payments_funding,1,MaximeBernier,1,11545.0
equalization_payments_even,1,MaximeBernier,1,10772.0
equalization_payments_decades,1,MaximeBernier,1,11356.0
equalization_give_right,1,MaximeBernier,1,13704.0
equalization_give,1,MaximeBernier,1,28157.0
equalization_corporate_welfare,1,MaximeBernier,1,12442.0
equalization_corporate,1,MaximeBernier,1,34860.0
equalization_censorship_etc,1,MaximeBernier,1,12690.0
equalization_censorship,1,MaximeBernier,1,36227.0
equality_well_keep,1,JustinTrudeau,1,7879.0
equality_well,1,JustinTrudeau,1,24765.0
equality_week_every,1,JustinTrudeau,1,7979.0
equality_week,1,JustinTrudeau,1,27349.0
equality_reelected_liberal,1,JustinTrudeau,1,31307.0
equality_reelected,1,JustinTrudeau,1,24863.0
equality_personsday_wonderful,1,AndrewScheer,1,9844.0
equality_personsday,1,AndrewScheer,1,26349.0
equality_governments_across,1,JustinTrudeau,1,7701.0
equality_governments,1,JustinTrudeau,1,24566.0
equality_benefits_us,1,JustinTrudeau,1,7987.0
equality_benefits,1,JustinTrudeau,1,27355.0
equality_always_thats,1,JustinTrudeau,1,31278.0
equality_always,1,JustinTrudeau,1,24852.0
equal_world_next,1,JustinTrudeau,1,31313.0
equal_world,1,JustinTrudeau,1,24848.0
equal_scheer_promised,1,MaximeBernier,1,12518.0
equal_scheer,1,MaximeBernier,1,34954.0
equal_partners_decisions,1,theJagmeetSingh,1,12020.0
equal_partners,1,theJagmeetSingh,1,35678.0
equal_inclusive_world,1,JustinTrudeau,1,7875.0
equal_inclusive,1,JustinTrudeau,1,24762.0
equal_future_people,1,JustinTrudeau,1,31441.0
equal_future,1,JustinTrudeau,1,24830.0
equal_funding_also,1,theJagmeetSingh,1,12034.0
equal_funding,1,theJagmeetSingh,1,35688.0
equal_canada_everyone,1,JustinTrudeau,1,8069.0
equal_canada,1,JustinTrudeau,1,27343.0
episode_latewithlilly_youre,1,theJagmeetSingh,1,17869.0
episode_latewithlilly,1,theJagmeetSingh,1,36009.0
environmental_dictatorship_impose,1,MaximeBernier,1,11599.0
environmental_dictatorship_conference,1,MaximeBernier,1,12484.0
environmental_assessment_mcinnis,1,JustinTrudeau,1,7766.0
environmental_assessment_environmental,1,JustinTrudeau,1,7768.0
environmental_assessment_another,1,ElizabethMay,1,4148.0
environment_plan_focuses,1,JustinTrudeau,1,30229.0
environment_plan,1,JustinTrudeau,1,24053.0
environment_need_choose,1,JustinTrudeau,1,8354.0
environment_need,1,JustinTrudeau,1,27196.0
environment_making_life,1,JustinTrudeau,1,8244.0
environment_making,1,JustinTrudeau,1,27262.0
environment_like_everything,1,AndrewScheer,1,8809.0
environment_like,1,AndrewScheer,1,26499.0
environment_help_families,1,JustinTrudeau,1,8406.0
environment_help,1,JustinTrudeau,1,27304.0
environment_healthy_theres,1,JustinTrudeau,1,8258.0
environment_healthy,1,JustinTrudeau,1,27268.0
environment_going_plant,1,JustinTrudeau,1,31098.0
environment_going,1,JustinTrudeau,1,23721.0
environment_fight_climate,1,JustinTrudeau,1,31361.0
environment_fight,1,JustinTrudeau,1,24988.0
environment_economy_hardworking,1,JustinTrudeau,1,30837.0
environment_economy,1,JustinTrudeau,1,24601.0
environment_chooseforward_go,1,JustinTrudeau,1,31457.0
environment_chooseforward,1,JustinTrudeau,1,24995.0
environment_better_future,1,JustinTrudeau,1,30706.0
environment_better,1,JustinTrudeau,1,23962.0
environment_also_understands,1,ElizabethMay,1,4774.0
environment_also,1,ElizabethMay,1,23241.0
envirocommish_running_parrysoundmuskoka,1,ElizabethMay,1,15364.0
envirocommish_running,1,ElizabethMay,1,22352.0
entrepreneurs_access_larger,1,MaximeBernier,1,11494.0
entrepreneurs_access,1,MaximeBernier,1,35383.0
entirety_time_government,1,theJagmeetSingh,1,19247.0
entirety_time,1,theJagmeetSingh,1,32762.0
enthusiastic_turn_9,1,ElizabethMay,1,5902.0
enthusiastic_turn,1,ElizabethMay,1,20130.0
enthusiastic_supporters_know,1,AndrewScheer,1,3196.0
enthusiastic_supporters_gpc,1,ElizabethMay,1,4892.0
enthusiastic_crowd_ppc,1,MaximeBernier,1,10974.0
enthusiastic_crowd,1,MaximeBernier,1,34875.0
enthusiasm_everywhere_go,1,MaximeBernier,1,14577.0
enthusiasm_everywhere,1,MaximeBernier,1,29723.0
entertainment_mobilize_society,1,MaximeBernier,1,14842.0
entertainment_mobilize,1,MaximeBernier,1,29901.0
ensuring_plan_support,1,AndrewScheer,1,8506.0
ensuring_plan,1,AndrewScheer,1,20876.0
ensuring_megamillionaireswealthy_corporations,1,theJagmeetSingh,1,18386.0
ensuring_megamillionaireswealthy,1,theJagmeetSingh,1,32628.0
ensuring_indigenous_communities,1,AndrewScheer,1,10419.0
ensuring_indigenous,1,AndrewScheer,1,26101.0
ensure_young_people,1,theJagmeetSingh,1,19023.0
ensure_young,1,theJagmeetSingh,1,33153.0
ensure_ultrarich_paying,1,theJagmeetSingh,1,18643.0
ensure_ultrarich,1,theJagmeetSingh,1,33901.0
ensure_top_pay,1,theJagmeetSingh,1,18606.0
ensure_top,1,theJagmeetSingh,1,33955.0
ensure_senior_poverty,1,ElizabethMay,1,16576.0
ensure_senior,1,ElizabethMay,1,22014.0
ensure_party_continue,1,MaximeBernier,1,10940.0
ensure_party,1,MaximeBernier,1,34489.0
ensure_one_woman,1,ElizabethMay,1,16496.0
ensure_one,1,ElizabethMay,1,21943.0
ensure_life_easier,1,theJagmeetSingh,1,19365.0
ensure_life,1,theJagmeetSingh,1,32367.0
ensure_every_girl,1,AndrewScheer,1,10582.0
ensure_every,1,AndrewScheer,1,26785.0
ensure_equal_funding,1,theJagmeetSingh,1,12035.0
ensure_equal,1,theJagmeetSingh,1,35689.0
ensure_dangerous_gang,1,AndrewScheer,1,8757.0
ensure_dangerous,1,AndrewScheer,1,26393.0
ensure_corrupt_politicians,1,AndrewScheer,1,9119.0
ensure_corrupt,1,AndrewScheer,1,20556.0
ensure_clean_drinking,1,theJagmeetSingh,1,12030.0
ensure_clean,1,theJagmeetSingh,1,35685.0
ensure_canadians_access,1,JustinTrudeau,1,32048.0
ensure_canadians,1,JustinTrudeau,1,25667.0
ensure_canadian_choose,1,theJagmeetSingh,1,18305.0
ensure_canadian,1,theJagmeetSingh,1,35768.0
ensure_better_quality,1,JustinTrudeau,1,7749.0
ensure_better,1,JustinTrudeau,1,24538.0
enrich_lives_people,1,AndrewScheer,1,8499.0
enrich_lives,1,AndrewScheer,1,20833.0
enough_without_government,1,AndrewScheer,1,5553.0
enough_without,1,AndrewScheer,1,19661.0
enough_walk_talkgpc,1,ElizabethMay,1,4347.0
enough_walk,1,ElizabethMay,1,23174.0
enough_time_care,1,JustinTrudeau,1,6839.0
enough_time,1,JustinTrudeau,1,27184.0
enough_things_worry,1,JustinTrudeau,1,6832.0
enough_things_stress,1,JustinTrudeau,1,31805.0
enough_puglaas_integrity,1,ElizabethMay,1,5282.0
enough_puglaas,1,ElizabethMay,1,20283.0
enough_prime_minister,1,AndrewScheer,1,3351.0
enough_prime,1,AndrewScheer,1,21231.0
enough_measured_hectares,1,ElizabethMay,1,16170.0
enough_measured,1,ElizabethMay,1,21632.0
enough_make_real,1,MaximeBernier,1,13556.0
enough_make,1,MaximeBernier,1,28565.0
enough_ban_militarystyle,1,JustinTrudeau,1,8108.0
enough_ban,1,JustinTrudeau,1,27046.0
enjoyed_visit_jollibees,1,AndrewScheer,1,8592.0
enjoyed_visit,1,AndrewScheer,1,26563.0
enjoyed_chance_share,1,theJagmeetSingh,1,12013.0
enjoyed_chance,1,theJagmeetSingh,1,35633.0
enjoy_wish_could,1,ElizabethMay,1,15411.0
enjoy_wish,1,ElizabethMay,1,22263.0
enjoy_someone_living,1,MaximeBernier,1,14705.0
enjoy_someone,1,MaximeBernier,1,29865.0
enjoy_retirement_stuck,1,AndrewScheer,1,9083.0
enjoy_retirement_stopped,1,AndrewScheer,1,9795.0
enjoy_retirement_focus,1,JustinTrudeau,1,6635.0
enhanced_urban_areas,1,ElizabethMay,1,16163.0
enhanced_urban,1,ElizabethMay,1,21625.0
english_translation_watson,1,MaximeBernier,1,11126.0
english_translation,1,MaximeBernier,1,34625.0
english_leaders_debate,1,MaximeBernier,1,10649.0
english_leaders,1,MaximeBernier,1,35330.0
engagements_lectures_ideological,1,MaximeBernier,1,14185.0
engagements_lectures,1,MaximeBernier,1,29771.0
enforce_canada_health,1,theJagmeetSingh,1,17293.0
enforce_canada,1,theJagmeetSingh,1,32895.0
energy_workers_great,1,AndrewScheer,1,3399.0
energy_workers,1,AndrewScheer,1,21190.0
energy_tonights_town,1,theJagmeetSingh,1,17331.0
energy_tonights,1,theJagmeetSingh,1,32928.0
energy_tonight_makes,1,theJagmeetSingh,1,17647.0
energy_tonight,1,theJagmeetSingh,1,33274.0
energy_today_ryerson,1,theJagmeetSingh,1,18778.0
energy_today,1,theJagmeetSingh,1,34040.0
energy_sense_critical,1,theJagmeetSingh,1,19056.0
energy_sense,1,theJagmeetSingh,1,33209.0
energy_sector_workers,1,AndrewScheer,1,3512.0
energy_sector_stand,1,AndrewScheer,1,8623.0
energy_sector_oil,1,AndrewScheer,1,3986.0
energy_sector_conservatives,1,AndrewScheer,1,3404.0
energy_resources_coast,1,AndrewScheer,1,9310.0
energy_resources,1,AndrewScheer,1,20956.0
energy_love_courage,1,theJagmeetSingh,1,17608.0
energy_love,1,theJagmeetSingh,1,33148.0
energy_jobs_2030,1,JustinTrudeau,1,30875.0
energy_jobs,1,JustinTrudeau,1,24607.0
energy_infrastructure_needed,1,AndrewScheer,1,10416.0
energy_infrastructure,1,AndrewScheer,1,26099.0
energy_hear_peoplespca,1,MaximeBernier,1,10654.0
energy_hear,1,MaximeBernier,1,35297.0
energy_gpc_scheer,1,ElizabethMay,1,16644.0
energy_gpc,1,ElizabethMay,1,22036.0
energy_government_ottawa,1,theJagmeetSingh,1,17378.0
energy_government,1,theJagmeetSingh,1,33063.0
energy_felt_us,1,theJagmeetSingh,1,18015.0
energy_felt,1,theJagmeetSingh,1,35511.0
energy_economy_healthy,1,ElizabethMay,1,4798.0
energy_economy_future,1,theJagmeetSingh,1,18438.0
energy_creates_good,1,JustinTrudeau,1,30921.0
energy_creates,1,JustinTrudeau,1,23979.0
energy_corridor_watch,1,AndrewScheer,1,9497.0
energy_corridor_nationbuilding,1,AndrewScheer,1,9272.0
energy_corridor_create,1,AndrewScheer,1,9524.0
energy_bills_time,1,AndrewScheer,1,9103.0
energy_bills_tax,1,AndrewScheer,1,9166.0
energy_2000_people,1,AndrewScheer,1,6910.0
energy_2000,1,AndrewScheer,1,27611.0
ends_meet_shouldnt,1,JustinTrudeau,1,6829.0
ends_meet_good,1,JustinTrudeau,1,6742.0
ends_meet_care,1,JustinTrudeau,1,6461.0
ends_deepdive_star,1,theJagmeetSingh,1,19028.0
ends_deepdive,1,theJagmeetSingh,1,33176.0
endpoverty_lets_look,1,JustinTrudeau,1,31437.0
endpoverty_lets,1,JustinTrudeau,1,24828.0
endorsement_plan_global,1,JustinTrudeau,1,31384.0
endorsement_plan,1,JustinTrudeau,1,24934.0
endorsement_masai_support,1,JustinTrudeau,1,31875.0
endorsement_masai,1,JustinTrudeau,1,25831.0
endorsement_chief_george,1,ElizabethMay,1,5898.0
endorsement_chief,1,ElizabethMay,1,20156.0
endorsement_2015_justin,1,ElizabethMay,1,4471.0
endorsement_2015,1,ElizabethMay,1,23070.0
endorsed_party_first,1,MaximeBernier,1,14669.0
endorsed_party,1,MaximeBernier,1,29831.0
endless_deficits_libcon,1,MaximeBernier,1,10963.0
endless_deficits,1,MaximeBernier,1,34865.0
ending_tuesday_would,1,AndrewScheer,1,10024.0
ending_tuesday,1,AndrewScheer,1,26333.0
ending_emergency_crisis,1,MaximeBernier,1,13324.0
ending_emergency,1,MaximeBernier,1,28305.0
ending_anonymity_tweets,1,ElizabethMay,1,16833.0
ending_anonymity,1,ElizabethMay,1,22163.0
ending_585m_media,1,MaximeBernier,1,12506.0
ending_585m,1,MaximeBernier,1,34944.0
ended_campaign_bc,1,JustinTrudeau,1,28737.0
ended_campaign,1,JustinTrudeau,1,25126.0
end_world_soon,1,MaximeBernier,1,12420.0
end_world,1,MaximeBernier,1,34930.0
end_week_hometown,1,JustinTrudeau,1,6499.0
end_week,1,JustinTrudeau,1,27948.0
end_toronto_vancouver,1,MaximeBernier,1,13946.0
end_toronto,1,MaximeBernier,1,29325.0
end_teeth_time,1,theJagmeetSingh,1,18276.0
end_teeth,1,theJagmeetSingh,1,35783.0
