created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,retweet_count,source,urls,user,user_mentions,quoted_status,quoted_status_id,quoted_status_id_str,date_time,date,date_week,handle,clean_tweet,break_tweet,polarity,subjectivity,about_trudeau,about_scheer,about_may,about_singh,about_bernier
Thu Oct 10 17:42:44 +0000 2019,2234,Justin Trudeau calls himself a feminist but this clinic closure is the direct result of his failure to act. No one should have to travel for hours or pay hundreds of dollars to get an abortion. I want @ActionCanadaSHR to know I’m committed to expanding abortion access right away. https://t.co/GGh8US06ws,[],1182350764963979267,1182350764963979267,en,,544,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/actioncanadashr/status/1182301004563222528', 'url': 'https://t.co/GGh8US06ws'}]","{'id': 253340075, 'id_str': '253340075'}","[{'id': 2802353016, 'id_str': '2802353016', 'name': 'Action Canada', 'screen_name': 'actioncanadashr'}]","{'created_at': 'Thu Oct 10 14:25:00 +0000 2019', 'favorite_count': 141, 'full_text': 'The only abortion clinic in #Fredericton is closing. The only place to get an abortion outside of the 3 hospitals in (none of them in Fredericton). The provinces still refuses to fund out-of-hospital #abortions. Unacceptable. #elxn43 Take Action: https://t.co/pzmge395Uo https://t.co/ktn72IHv6D', 'hashtags': [{'text': 'Fredericton'}, {'text': 'abortions'}, {'text': 'elxn43'}], 'id': 1182301004563222528, 'id_str': '1182301004563222528', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/ktn72IHv6D', 'expanded_url': 'https://twitter.com/actioncanadashr/status/1182301004563222528/photo/1', 'id': 1182285170021408769, 'media_url': 'http://pbs.twimg.com/media/EGhSGR5WoAEVnuJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGhSGR5WoAEVnuJ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/ktn72IHv6D'}], 'retweet_count': 124, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'urls': [{'expanded_url': 'https://secure.actioncanadashr.org/party-leaders-access', 'url': 'https://t.co/pzmge395Uo'}], 'user': {'id': 2802353016, 'id_str': '2802353016'}, 'user_mentions': []}",1.1823010045632225e+18,1182301004563222528,2019-10-10 17:42:44+00:00,2019-10-10,2019-10-07,theJagmeetSingh,justin trudeau calls feminist clinic closure direct result failure act one travel hours pay hundreds dollars get abortion want actioncanadashr know im committed expanding abortion access right away,Justin Trudeau calls himself a feminist but this clinic clos<br>ure is the direct result of his failure to act. No one shoul<br>d have to travel for hours or pay hundreds of dollars to get<br> an abortion. I want @ActionCanadaSHR to know I’m committed <br>to expanding abortion access right away. https://t.co/GGh8US<br>06w<br>,0.023015873015873,0.41190476190476194,True,False,False,False,False
Thu Oct 10 15:45:24 +0000 2019,2833,"People are going to tell you to vote out of fear – I want you to know you can vote FOR something.

I want you to know you can vote for hope.

And when you vote for a New Democrat, I want you to know that you can count on us to deliver on these 6 key priorities: #elxn43 https://t.co/QPIagFWOOu",[{'text': 'elxn43'}],1182321236912803843,1182321236912803843,en,"[{'display_url': 'pic.twitter.com/QPIagFWOOu', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1182321236912803843/video/1', 'id': 1182315290853609472, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1182315290853609472/img/BIUoQBSgWXx8sG0E.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1182315290853609472/img/BIUoQBSgWXx8sG0E.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/QPIagFWOOu', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 170800, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182315290853609472/vid/480x480/TQrabjJYpVcBoehS.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182315290853609472/vid/720x720/OEh9lR8S_wRFq61F.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1182315290853609472/pl/9vzjCZX0PxKovNLc.m3u8?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1182315290853609472/vid/320x320/hSYyhBXeY8HEg7Yh.mp4?tag=13'}]}}]",744,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-10 15:45:24+00:00,2019-10-10,2019-10-07,theJagmeetSingh,people going tell vote fear want know vote something want know vote hope vote new democrat want know count us deliver 6 key priorities elxn43,"People are going to tell you to vote out of fear – I want yo<br>u to know you can vote FOR something.

I want you to know yo<br>u can vote for hope.

And when you vote for a New Democrat, <br>I want you to know that you can count on us to deliver on th<br>ese 6 key priorities: #elxn43 https://t.co/QPIagFWOO<br>",0.06818181818181818,0.7272727272727273,False,False,False,False,False
Wed Oct 09 17:52:13 +0000 2019,2340,"I'm in this for working people. 

For families that don't have access to offshore tax havens. 

For moms &amp; dads caring for their kids &amp; ageing parents.

Justin Trudeau has chosen to protect the ultra-rich. Today in Montreal I made it clear: I choose workers. #CUPE2019 #elxn43 https://t.co/zfGyTr63gc","[{'text': 'CUPE2019'}, {'text': 'elxn43'}]",1181990765767122944,1181990765767122944,en,"[{'display_url': 'pic.twitter.com/zfGyTr63gc', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181990765767122944/photo/1', 'id': 1181990753402314757, 'media_url': 'http://pbs.twimg.com/media/EGdGU-hXYAUm9Ko.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGdGU-hXYAUm9Ko.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/zfGyTr63gc'}, {'display_url': 'pic.twitter.com/zfGyTr63gc', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181990765767122944/photo/1', 'id': 1181990753377099776, 'media_url': 'http://pbs.twimg.com/media/EGdGU-bWoAAg9KH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGdGU-bWoAAg9KH.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/zfGyTr63gc'}, {'display_url': 'pic.twitter.com/zfGyTr63gc', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181990765767122944/photo/1', 'id': 1181990753381339141, 'media_url': 'http://pbs.twimg.com/media/EGdGU-cXUAUJhXZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGdGU-cXUAUJhXZ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/zfGyTr63gc'}]",410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-09 17:52:13+00:00,2019-10-09,2019-10-07,theJagmeetSingh,im working people families dont access offshore tax havens momsdads caring kidsageing parents justin trudeau chosen protect ultrarich today montreal made clear choose workers cupe2019 elxn43,"I'm in this for working people. 

For families that don't ha<br>ve access to offshore tax havens. 

For moms &amp; dads cari<br>ng for their kids &amp; ageing parents.

Justin Trudeau has <br>chosen to protect the ultra-rich. Today in Montreal I made i<br>t clear: I choose workers. #CUPE2019 #elxn43 https://t.co/zf<br>GyTr63g<br>",0.10000000000000002,0.3833333333333333,True,False,False,False,False
Wed Oct 09 13:17:20 +0000 2019,3117,Very disturbing news developing out of Germany with a deadly shooting near a synagogue on Yom Kippur – the holiest day of the year for the Jewish community. My thoughts are with all those impacted by this deplorable act of violence.,[],1181921588998004736,1181921588998004736,en,,431,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-09 13:17:20+00:00,2019-10-09,2019-10-07,theJagmeetSingh,disturbing news developing germany deadly shooting near synagogue yom kippur holiest day year jewish community thoughts impacted deplorable act violence,Very disturbing news developing out of Germany with a deadly<br> shooting near a synagogue on Yom Kippur – the holiest day o<br>f the year for the Jewish community. My thoughts are with al<br>l those impacted by this deplorable act of violence<br>,-0.24,0.5,False,False,False,False,False
Tue Oct 08 23:42:15 +0000 2019,7475,"Any party that scares you for your vote to hang on to power, deserves neither. #elxn43",[{'text': 'elxn43'}],1181716467940806657,1181716467940806657,en,,1483,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-08 23:42:15+00:00,2019-10-08,2019-10-07,theJagmeetSingh,party scares vote hang power deserves neither elxn43,"Any party that scares you for your vote to hang on to power,<br> deserves neither. #elxn4<br>",0.0,0.0,False,False,False,False,False
Tue Oct 08 21:56:14 +0000 2019,703,"On behalf of our team across the country, I'd like to extend my best wishes to all members of the Jewish community in Canada, and around the world, who are gathering to observe Yom Kippur today. G'mar Chatima Tovah! https://t.co/bhZccsNyny",[],1181689787146735624,1181689787146735624,en,,82,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/NDP/status/1181687898082545665', 'url': 'https://t.co/bhZccsNyny'}]","{'id': 253340075, 'id_str': '253340075'}",[],"{'created_at': 'Tue Oct 08 21:48:44 +0000 2019', 'favorite_count': 171, 'full_text': 'On this solemn holiday, we wish all Jewish Canadian families who are celebrating Yom Kippur an easy fast and a new year filled with peace and prosperity.\n\nhttps://t.co/WjS96TYQR0', 'hashtags': [], 'id': 1181687898082545665, 'id_str': '1181687898082545665', 'lang': 'en', 'retweet_count': 53, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.ndp.ca/news/ndp-statement-occasion-yom-kippur-1', 'url': 'https://t.co/WjS96TYQR0'}], 'user': {'id': 188007231, 'id_str': '188007231'}, 'user_mentions': []}",1.1816878980825457e+18,1181687898082545665,2019-10-08 21:56:14+00:00,2019-10-08,2019-10-07,theJagmeetSingh,behalf team across country id like extend best wishes members jewish community canada around world gathering observe yom kippur today gmar chatima tovah,"On behalf of our team across the country, I'd like to extend<br> my best wishes to all members of the Jewish community in Ca<br>nada, and around the world, who are gathering to observe Yom<br> Kippur today. G'mar Chatima Tovah! https://t.co/bhZccsNyn<br>",0.5,0.15,False,False,False,False,False
Tue Oct 08 20:58:58 +0000 2019,956,Young people know that we should be demanding more &amp; dreaming bigger – not settling for less. Thank you for the energy today Ryerson!! #elxn43 https://t.co/PngTBwGmoY,[{'text': 'elxn43'}],1181675375857983490,1181675375857983490,en,"[{'display_url': 'pic.twitter.com/PngTBwGmoY', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181675375857983490/photo/1', 'id': 1181675368195002368, 'media_url': 'http://pbs.twimg.com/media/EGYnfJEXkAAo0VQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGYnfJEXkAAo0VQ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/PngTBwGmoY'}]",158,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-08 20:58:58+00:00,2019-10-08,2019-10-07,theJagmeetSingh,young people know demandingdreaming bigger settling less thank energy today ryerson elxn43,Young people know that we should be demanding more &amp; dre<br>aming bigger – not settling for less. Thank you for the ener<br>gy today Ryerson!! #elxn43 https://t.co/PngTBwGmo<br>,-0.022222222222222216,0.32222222222222224,False,False,False,False,False
Tue Oct 08 20:30:57 +0000 2019,1704,Out here at Ryerson talking about our New Deal for Young People. Because students just want to start their lives with a fair shot at chasing their dreams🤙🏾 #elxn43 https://t.co/e2mOxUSd4i,[{'text': 'elxn43'}],1181668324272410624,1181668324272410624,en,"[{'display_url': 'pic.twitter.com/e2mOxUSd4i', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181668324272410624/video/1', 'id': 1181668231192481792, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1181668231192481792/pu/img/ZWu4a9yDyc0ZlAyp.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1181668231192481792/pu/img/ZWu4a9yDyc0ZlAyp.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/e2mOxUSd4i', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 17063, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181668231192481792/pu/vid/480x270/XHPFCpz4aFhuEI9w.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1181668231192481792/pu/pl/aMuOTJmADt_H0l_0.m3u8?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181668231192481792/pu/vid/1280x720/1fO9Az0EqOjrwhNJ.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181668231192481792/pu/vid/640x360/VwD_zA0Z8xbDZFOb.mp4?tag=10'}]}}]",246,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-08 20:30:57+00:00,2019-10-08,2019-10-07,theJagmeetSingh,ryerson talking new deal young people students want start lives fair shot chasing dreams elxn43,Out here at Ryerson talking about our New Deal for Young Peo<br>ple. Because students just want to start their lives with a <br>fair shot at chasing their dreams🤙🏾 #elxn43 https://t.co/e2m<br>OxUSd4<br>,0.3121212121212121,0.5848484848484848,False,False,False,False,False
Tue Oct 08 17:10:41 +0000 2019,837,"Young people are suppose to be hopeful about the future.

But while Trudeau fights for the ultra-rich, skyrocketing student debt &amp; housing prices have kept them from dreaming big.

Our New Deal for Young People is going to turn things around: https://t.co/rrnomjL8RG #elxn43 https://t.co/9zlslgykgy",[{'text': 'elxn43'}],1181617926438359041,1181617926438359041,en,"[{'display_url': 'pic.twitter.com/9zlslgykgy', 'expanded_url': 'https://twitter.com/theJagmeetSingh/status/1181617926438359041/photo/1', 'id': 1181617906800570368, 'media_url': 'http://pbs.twimg.com/media/EGXzOcsWsAA2bla.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGXzOcsWsAA2bla.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/9zlslgykgy'}]",169,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.ndp.ca/new-deal-young-people', 'url': 'https://t.co/rrnomjL8RG'}]","{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-08 17:10:41+00:00,2019-10-08,2019-10-07,theJagmeetSingh,young people suppose hopeful future trudeau fights ultrarich skyrocketing student debthousing prices kept dreaming big new deal young people going turn things around elxn43,"Young people are suppose to be hopeful about the future.

Bu<br>t while Trudeau fights for the ultra-rich, skyrocketing stud<br>ent debt &amp; housing prices have kept them from dreaming b<br>ig.

Our New Deal for Young People is going to turn things a<br>round: https://t.co/rrnomjL8RG #elxn43 https://t.co/9zlslgyk<br>g<br>",0.06727272727272728,0.2959090909090909,True,False,False,False,False
Tue Oct 08 00:41:46 +0000 2019,22741,A man has no place in a discussion of a woman's right to choose. #CanadaDebates2019  #elxn43,"[{'text': 'CanadaDebates2019'}, {'text': 'elxn43'}]",1181369055929929728,1181369055929929728,en,,4211,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}",[],,,,2019-10-08 00:41:46+00:00,2019-10-08,2019-10-07,theJagmeetSingh,man place discussion womans right choose canadadebates2019 elxn43,A man has no place in a discussion of a woman's right to cho<br>ose. #CanadaDebates2019  #elxn4<br>,0.2857142857142857,0.5357142857142857,False,False,False,False,False
Tue Oct 08 00:12:32 +0000 2019,5084,"You don't have to choose between Mr. Delay (@JustinTrudeau) &amp; Mr. Deny (@AndrewScheer).

It's time to start fighting the climate crisis like we want to win by taking on the largest polluters &amp; creating 300,000 new jobs in the clean energy economy of the future. #CanadaDebates2019",[{'text': 'CanadaDebates2019'}],1181361700412493826,1181361700412493826,en,,1144,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 253340075, 'id_str': '253340075'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}, {'id': 256360738, 'id_str': '256360738', 'name': 'Andrew Scheer', 'screen_name': 'AndrewScheer'}]",,,,2019-10-08 00:12:32+00:00,2019-10-08,2019-10-07,theJagmeetSingh,dont choose mr delay justintrudeaumr deny andrewscheer time start fighting climate crisis like want win taking largest polluterscreating 300000 new jobs clean energy economy future canadadebates2019,"You don't have to choose between Mr. Delay (@JustinTrudeau) <br>&amp; Mr. Deny (@AndrewScheer).

It's time to start fighting<br> the climate crisis like we want to win by taking on the lar<br>gest polluters &amp; creating 300,000 new jobs in the clean <br>energy economy of the future. #CanadaDebates201<br>",0.3257575757575758,0.41988636363636367,True,True,False,False,False
